,car_name,yr_mfr,fuel_type,kms_run,city,body_type,transmission,total_owners,original_price,warranty_avail,sale_price
5489,ford figo,2010,petrol,77577,chennai,hatchback,manual,3,222299.0,False,222199
5490,hyundai grand i10,2014,petrol,110322,chennai,hatchback,manual,1,379999.0,False,376499
5491,maruti swift,2018,diesel,35831,chennai,hatchback,automatic,1,875362.0,False,720199
5494,maruti alto k10,2013,petrol,68748,chennai,hatchback,manual,1,320661.0,False,282299
5497,hyundai grand i10,2018,petrol,54187,chennai,hatchback,manual,1,546299.0,False,546199
5499,maruti wagon r 1.0,2017,petrol,82239,chennai,hatchback,manual,1,455699.0,False,436699
5500,hyundai elite i20,2015,petrol,78971,chennai,hatchback,manual,3,579499.0,False,559799
5501,toyota etios liva,2012,diesel,107029,chennai,hatchback,manual,1,390599.0,False,383599
5502,jeep compass,2017,diesel,24303,chennai,luxury suv,manual,1,1607312.0,False,1576608
5503,skoda rapid,2018,diesel,36968,chennai,sedan,automatic,1,973517.0,False,951499
5504,hyundai i10,2009,petrol,60648,chennai,hatchback,manual,1,261057.0,False,249599
5506,maruti swift dzire,2015,petrol,95389,chennai,sedan,manual,1,526499.0,False,523199
5507,mahindra tuv300,2016,diesel,82252,chennai,suv,manual,1,741551.0,False,646899
5508,hyundai creta,2016,petrol,76727,chennai,suv,manual,1,789399.0,False,789299
5509,volkswagen polo,2015,petrol,80720,chennai,hatchback,manual,2,439862.0,False,436599
5510,maruti alto 800,2016,petrol,59197,chennai,hatchback,manual,1,313699.0,False,313599
5511,maruti celerio,2015,petrol,64404,chennai,hatchback,automatic,1,466711.0,False,394999
5512,renault kwid,2016,petrol,89541,chennai,hatchback,manual,1,322299.0,False,322199
5514,honda jazz,2015,petrol,81461,chennai,hatchback,automatic,2,594328.0,False,499099
5515,maruti ciaz,2017,diesel,93258,chennai,sedan,manual,1,772430.0,False,647299
5517,volkswagen polo,2013,diesel,102496,chennai,hatchback,manual,2,378330.0,False,356099
5518,volkswagen ameo,2017,petrol,48014,chennai,sedan,manual,1,498199.0,False,498099
5520,maruti celerio,2015,petrol,89101,chennai,hatchback,manual,2,350699.0,False,350599
5521,hyundai santro xing,2012,petrol,78770,chennai,hatchback,manual,1,318678.0,False,302999
5522,maruti alto,2012,petrol,87280,chennai,hatchback,manual,1,259099.0,False,257599
5523,maruti swift,2015,diesel,65160,chennai,hatchback,manual,2,493499.0,False,493399
5524,nissan sunny,2013,diesel,115148,chennai,sedan,manual,2,373664.0,False,371599
5525,maruti swift,2013,diesel,93141,chennai,hatchback,manual,1,518120.0,False,463399
5526,ford ecosport,2016,diesel,97408,chennai,suv,manual,1,649597.0,False,645199
5531,maruti vitara brezza,2016,diesel,83813,chennai,suv,manual,1,762211.0,False,641599
5532,hyundai verna,2008,petrol,120047,chennai,sedan,manual,3,228534.0,False,224599
5533,ford ecosport,2014,petrol,135385,chennai,suv,automatic,1,560299.0,False,560199
5535,maruti swift,2013,diesel,99401,chennai,hatchback,manual,1,461400.0,False,403599
5536,maruti celerio,2014,petrol,136962,chennai,hatchback,automatic,2,300799.0,True,300699
5538,fiat punto evo,2015,diesel,97612,chennai,hatchback,manual,2,447360.0,False,412199
5539,maruti swift dzire,2013,diesel,162017,chennai,sedan,manual,1,451699.0,False,439299
5540,hyundai i20,2011,diesel,124307,chennai,hatchback,manual,1,381399.0,False,381299
5541,fiat grand punto,2014,diesel,114802,chennai,hatchback,manual,1,364290.0,False,348499
5542,honda city,2015,diesel,119269,chennai,sedan,manual,1,616399.0,False,616299
5543,maruti swift dzire,2013,diesel,206085,chennai,sedan,manual,1,434440.0,False,397599
5546,ford figo,2012,diesel,152232,chennai,hatchback,manual,1,289199.0,False,278599
5549,hyundai i10,2011,petrol,13018,chennai,hatchback,manual,1,387719.0,False,330999
5550,maruti alto k10,2010,petrol,33888,chennai,hatchback,manual,1,266831.0,False,240999
5551,maruti swift,2015,petrol,37686,chennai,hatchback,manual,2,484080.0,False,395399
5554,maruti alto 800,2014,petrol,11787,chennai,hatchback,manual,1,319426.0,False,271599
5555,maruti ritz,2010,petrol,38626,chennai,hatchback,manual,2,289410.0,False,276799
5556,maruti alto k10,2011,petrol,23371,chennai,hatchback,manual,1,267180.0,False,220799
5557,maruti alto 800,2017,petrol,21745,chennai,hatchback,manual,1,339720.0,False,277299
5558,maruti wagon r,2010,petrol,48408,chennai,hatchback,manual,2,245360.0,False,206199
5559,maruti alto 800,2013,petrol,17849,chennai,hatchback,manual,1,280050.0,False,242799
5561,chevrolet enjoy,2014,diesel,44102,chennai,suv,manual,1,435000.0,False,399299
5563,hyundai grand i10,2014,petrol,36723,chennai,hatchback,manual,1,463179.0,False,399199
5564,maruti swift dzire,2009,petrol,43762,chennai,sedan,manual,1,371873.0,False,320099
5565,hyundai xcent,2014,petrol,40988,chennai,sedan,manual,1,474883.0,False,414399
5567,fiat punto evo,2015,diesel,36415,chennai,hatchback,manual,1,426300.0,False,368399
5568,renault kwid,2015,petrol,21105,chennai,hatchback,manual,1,365891.0,False,317999
5569,mahindra bolero,2014,diesel,37037,chennai,suv,manual,1,665788.0,False,563499
5570,hyundai i10,2010,petrol,49122,chennai,hatchback,manual,1,308914.0,False,282599
5572,maruti ignis,2017,petrol,13977,chennai,hatchback,manual,1,543361.0,False,464199
5573,maruti eeco,2020,petrol,9375,chennai,suv,manual,1,581764.0,False,467999
5574,honda amaze,2016,petrol,14114,chennai,sedan,manual,1,572975.0,False,498399
5575,maruti celerio,2019,petrol,5959,chennai,hatchback,automatic,1,582520.0,False,493999
5578,honda brio,2012,petrol,70398,chennai,hatchback,manual,1,392561.0,False,325299
5579,toyota etios liva,2018,petrol,5128,chennai,hatchback,manual,1,629215.0,False,533499
5581,maruti swift,2017,petrol,35118,chennai,hatchback,manual,1,592875.0,False,498399
5583,honda wr-v,2018,diesel,27374,chennai,suv,manual,2,840580.0,False,819499
5584,maruti vitara brezza,2019,diesel,5690,chennai,suv,automatic,1,1189715.0,False,959699
5585,hyundai i20,2010,petrol,70261,chennai,hatchback,manual,1,326446.0,False,264699
5588,ford figo,2011,petrol,66532,chennai,hatchback,manual,1,268277.0,False,248999
5589,skoda superb,2014,petrol,48862,chennai,luxury sedan,manual,2,806499.0,False,771999
5590,toyota corolla altis,2013,petrol,68214,chennai,luxury sedan,manual,1,569870.0,False,492899
5591,maruti swift,2015,diesel,93564,chennai,hatchback,manual,1,549515.0,False,496999
5592,renault lodgy,2015,diesel,78951,chennai,suv,manual,1,571924.0,False,490399
5594,mahindra xuv500,2017,diesel,52374,chennai,luxury suv,manual,1,1091776.0,False,940899
5596,maruti ertiga,2012,diesel,82297,chennai,suv,manual,1,629963.0,False,566699
5597,renault duster,2016,diesel,72251,chennai,suv,manual,1,718340.0,False,605399
5598,mahindra xylo,2013,diesel,80190,chennai,suv,manual,1,603340.0,False,558099
5599,hyundai verna,2018,diesel,73225,chennai,sedan,automatic,1,884000.0,False,858099
5600,maruti swift,2018,diesel,57681,chennai,hatchback,manual,1,683545.0,False,608099
5601,nissan terrano,2014,diesel,99376,chennai,suv,manual,1,506937.0,False,436099
5603,hyundai xcent,2018,petrol,96286,chennai,sedan,manual,1,475570.0,False,471699
5604,honda amaze,2014,petrol,91682,chennai,sedan,manual,1,463740.0,False,380099
5605,bmw x1,2012,diesel,99488,chennai,luxury suv,automatic,2,971821.0,False,850299
5607,volkswagen vento,2014,diesel,100975,chennai,sedan,manual,2,455929.0,False,375699
5608,hyundai verna,2011,petrol,29962,chennai,sedan,manual,3,350000.0,False,310000
5613,maruti ritz,2010,petrol,29663,chennai,hatchback,manual,1,322886.0,False,292099
5614,hyundai eon,2017,petrol,9596,chennai,hatchback,manual,2,386552.0,False,330799
5618,hyundai santro xing,2008,petrol,89867,chennai,hatchback,manual,1,182176.0,False,152199
5621,maruti wagon r,2008,petrol,70723,chennai,hatchback,manual,1,233440.0,False,193099
5622,tata hexa,2018,diesel,38082,chennai,suv,automatic,1,1121500.0,False,1055145
5623,renault duster,2013,diesel,75237,chennai,suv,manual,1,508920.0,False,485299
5624,mercedes benz gla class,2016,diesel,79207,chennai,luxury suv,manual,1,1859842.0,False,1625997
5636,maruti alto 800,2017,petrol,13081,kolkata,hatchback,manual,1,247900.0,False,244999
5640,datsun redi go,2018,petrol,2216,kolkata,hatchback,manual,1,281399.0,False,278499
5641,renault kwid,2017,petrol,36603,kolkata,hatchback,manual,1,307999.0,False,305199
5646,ford ecosport,2017,diesel,50119,kolkata,suv,manual,1,660000.0,True,600000
5658,maruti ignis,2020,petrol,3128,ahmedabad,hatchback,manual,1,614393.0,False,522399
5659,maruti eeco,2019,petrol & cng,11249,ahmedabad,suv,manual,1,582524.0,False,479799
5660,maruti ignis,2017,petrol,19164,ahmedabad,hatchback,automatic,2,612193.0,False,511999
5661,maruti eeco,2020,petrol,749,ahmedabad,suv,manual,1,522099.0,False,521399
5662,maruti alto,2020,petrol,16113,ahmedabad,hatchback,manual,1,421067.0,False,342599
5663,maruti alto,2020,petrol,2016,ahmedabad,hatchback,manual,1,428600.0,False,363399
5664,maruti eeco,2017,petrol & cng,12252,ahmedabad,suv,manual,1,510329.0,False,425999
5665,maruti eeco,2019,petrol & cng,7190,ahmedabad,suv,manual,1,575790.0,False,449799
5666,maruti eeco,2019,petrol,4075,ahmedabad,suv,manual,1,595098.0,False,486899
5667,datsun redi go,2018,petrol,6076,ahmedabad,hatchback,manual,1,347917.0,False,310199
5668,maruti alto k10,2017,petrol,22167,ahmedabad,hatchback,manual,2,336924.0,False,324899
5669,maruti eeco,2019,petrol,18973,ahmedabad,suv,manual,1,578843.0,False,484399
5670,hyundai eon,2017,petrol,21069,ahmedabad,hatchback,manual,2,323699.0,False,323599
5671,hyundai verna,2013,petrol,59152,ahmedabad,sedan,manual,1,535360.0,False,451099
5673,maruti alto 800,2018,petrol,8329,ahmedabad,hatchback,manual,1,392781.0,False,321299
5674,hyundai santro xing,2012,petrol,37639,ahmedabad,hatchback,manual,2,309718.0,False,272099
5675,maruti wagon r 1.0,2017,petrol,26224,ahmedabad,hatchback,automatic,1,472490.0,False,412999
5676,maruti alto 800,2018,petrol,11798,ahmedabad,hatchback,manual,1,392817.0,False,353899
5677,maruti alto 800,2018,petrol,16565,ahmedabad,hatchback,manual,1,403251.0,False,332399
5678,hyundai grand i10,2016,petrol,12785,ahmedabad,hatchback,manual,1,551260.0,False,462899
5679,maruti wagon r 1.0,2012,petrol,29442,ahmedabad,hatchback,manual,3,282191.0,False,277799
5681,hyundai i20,2009,petrol,37821,ahmedabad,hatchback,manual,2,299366.0,False,278499
5682,hyundai grand i10,2019,petrol,17803,ahmedabad,hatchback,manual,1,684199.0,False,573999
5683,hyundai xcent,2016,petrol,13123,ahmedabad,sedan,manual,1,533099.0,False,532399
5684,maruti alto,2020,petrol,1297,ahmedabad,hatchback,manual,1,439456.0,False,370099
5685,maruti vitara brezza,2018,diesel,20891,ahmedabad,suv,manual,1,779199.0,False,771899
5686,renault kwid,2019,petrol,16133,ahmedabad,hatchback,manual,1,392999.0,False,391599
5687,maruti baleno,2019,petrol,10491,ahmedabad,hatchback,manual,1,759375.0,False,659699
5688,maruti alto 800,2014,petrol,53352,ahmedabad,hatchback,manual,1,251010.0,False,211199
5689,maruti swift dzire,2013,petrol,69132,ahmedabad,sedan,manual,2,455045.0,False,389299
5690,maruti eeco,2019,petrol & cng,51484,ahmedabad,suv,manual,1,565125.0,False,484899
5691,maruti swift,2014,petrol,45422,ahmedabad,hatchback,manual,2,463599.0,False,463199
5692,maruti celerio,2015,petrol,41858,ahmedabad,hatchback,automatic,2,364499.0,False,364399
5693,maruti dzire,2017,diesel,22591,ahmedabad,sedan,manual,1,838129.0,False,713199
5694,hyundai grand i10,2015,petrol,51275,ahmedabad,hatchback,manual,1,426899.0,False,426799
5695,maruti baleno,2019,petrol,28082,ahmedabad,hatchback,manual,1,735962.0,False,611699
5696,honda city,2013,petrol,47868,ahmedabad,sedan,manual,1,530680.0,False,473199
5697,hyundai grand i10,2015,petrol,69935,ahmedabad,hatchback,manual,2,386899.0,False,382599
5698,maruti eeco,2018,petrol,58405,ahmedabad,suv,manual,1,417599.0,False,417499
5699,hyundai grand i10,2017,petrol,43691,ahmedabad,hatchback,manual,1,549193.0,False,461699
5700,maruti alto k10,2012,petrol & cng,58560,ahmedabad,hatchback,manual,1,211799.0,False,211699
5701,maruti eeco,2014,petrol & cng,78372,ahmedabad,suv,manual,1,294108.0,False,223499
5702,maruti vitara brezza,2016,diesel,25643,ahmedabad,suv,manual,1,945633.0,False,810999
5704,maruti alto 800,2013,petrol,51970,ahmedabad,hatchback,manual,2,258601.0,False,236499
5705,maruti swift,2013,diesel,89350,ahmedabad,hatchback,manual,1,400348.0,False,351599
5706,maruti swift,2017,petrol,87233,ahmedabad,hatchback,manual,1,591748.0,False,511899
5707,hyundai grand i10,2017,petrol,38764,ahmedabad,hatchback,manual,1,497199.0,False,497099
5708,maruti eeco,2018,petrol & cng,43092,ahmedabad,suv,manual,1,421499.0,False,421399
5711,maruti vitara brezza,2018,diesel,72413,ahmedabad,suv,manual,1,902997.0,False,740199
5714,hyundai i10,2011,petrol,96602,ahmedabad,hatchback,manual,1,294693.0,False,250299
5715,maruti swift,2018,diesel,45006,ahmedabad,hatchback,manual,1,717586.0,False,573099
5716,jeep compass,2019,diesel,60569,ahmedabad,luxury suv,manual,1,1786125.0,False,1459751
5717,maruti vitara brezza,2018,diesel,52306,ahmedabad,suv,manual,1,951695.0,False,791799
5718,maruti eeco,2019,petrol & cng,69221,ahmedabad,suv,manual,1,553150.0,False,467299
5720,hyundai verna,2011,petrol,103452,ahmedabad,sedan,manual,2,412715.0,False,383099
5721,maruti swift,2015,diesel,92396,ahmedabad,hatchback,manual,2,495242.0,False,419099
5722,hyundai i10,2011,petrol,129814,ahmedabad,hatchback,manual,3,259605.0,False,250199
5723,honda city,2010,petrol,200273,ahmedabad,sedan,manual,1,348899.0,False,348799
5724,hyundai grand i10,2017,petrol,16537,ahmedabad,hatchback,manual,1,594699.0,False,483299
5725,honda br-v,2017,petrol,21706,ahmedabad,suv,manual,1,880919.0,True,668699
5726,maruti alto k10,2012,petrol,48098,ahmedabad,hatchback,manual,1,233139.0,False,186099
5727,maruti celerio,2020,petrol,7679,ahmedabad,hatchback,manual,1,564090.0,False,453499
5728,maruti eeco,2015,petrol,26213,ahmedabad,suv,manual,1,379599.0,False,308299
5729,maruti eeco,2019,petrol,2426,ahmedabad,suv,manual,1,612037.0,False,491899
5730,hyundai eon,2013,petrol,30090,ahmedabad,hatchback,manual,2,268455.0,False,210999
5731,maruti baleno,2020,petrol,6081,ahmedabad,hatchback,manual,1,770723.0,False,662699
5732,hyundai i20,2012,petrol,39510,ahmedabad,hatchback,manual,1,445712.0,False,358099
5733,hyundai grand i10,2018,petrol,11519,ahmedabad,hatchback,manual,1,517290.0,False,418999
5734,tata nano,2016,petrol,22961,ahmedabad,hatchback,automatic,1,167699.0,False,167399
5736,maruti alto,2019,petrol,5523,ahmedabad,hatchback,manual,1,428674.0,False,345699
5737,maruti ignis,2020,petrol,1584,ahmedabad,hatchback,manual,1,579282.0,False,484199
5738,hyundai eon,2015,petrol,13593,ahmedabad,hatchback,manual,2,300649.0,False,239799
5739,honda brio,2017,petrol,14148,ahmedabad,hatchback,manual,1,465160.0,False,371999
5740,maruti wagon r 1.0,2011,petrol,45955,ahmedabad,hatchback,manual,1,282099.0,False,229099
5741,maruti alto 800,2019,petrol,8199,ahmedabad,hatchback,manual,1,388645.0,False,345999
5742,maruti swift dzire,2014,petrol,23822,ahmedabad,sedan,manual,2,547692.0,False,459399
5743,hyundai eon,2013,petrol,23870,ahmedabad,hatchback,manual,1,262747.0,False,236599
5745,hyundai grand i10,2018,petrol,23916,ahmedabad,hatchback,manual,2,565900.0,False,483299
5746,maruti baleno,2019,petrol,12741,ahmedabad,hatchback,manual,1,757403.0,False,653499
5747,hyundai i10,2012,petrol,53944,ahmedabad,hatchback,manual,3,307456.0,False,242999
5748,maruti alto 800,2017,petrol,33084,ahmedabad,hatchback,manual,2,323550.0,False,272299
5749,maruti baleno,2018,petrol,21137,ahmedabad,hatchback,manual,2,583227.0,False,562399
5750,hyundai grand i10,2017,petrol,18233,ahmedabad,hatchback,manual,1,518999.0,False,495099
5751,hyundai i10,2013,petrol,53082,ahmedabad,hatchback,manual,1,355587.0,False,283099
5752,hyundai i10,2013,petrol,38823,ahmedabad,hatchback,manual,2,357264.0,False,293699
5753,maruti dzire,2017,diesel,25918,ahmedabad,sedan,manual,1,725230.0,False,578999
5754,hyundai grand i10,2017,petrol,28941,ahmedabad,hatchback,manual,1,586413.0,False,471199
5755,maruti alto,2020,petrol,1287,ahmedabad,hatchback,manual,1,403399.0,False,403299
5756,maruti dzire,2018,petrol,14861,ahmedabad,sedan,manual,1,709407.0,False,607399
5757,hyundai i10,2012,petrol,44958,ahmedabad,hatchback,manual,3,292590.0,False,247499
5758,maruti baleno,2018,diesel,26777,ahmedabad,hatchback,manual,1,819020.0,False,686199
5759,hyundai eon,2014,petrol,49840,ahmedabad,hatchback,manual,1,279053.0,False,219399
5760,hyundai grand i10,2019,petrol,9295,ahmedabad,hatchback,manual,1,610252.0,False,490399
5761,maruti alto,2019,petrol,20213,ahmedabad,hatchback,manual,1,372340.0,False,311999
5762,maruti eeco,2017,petrol,17913,ahmedabad,suv,manual,1,485700.0,False,424399
5763,hyundai elite i20,2015,diesel,47171,ahmedabad,hatchback,manual,1,558872.0,False,451699
5764,renault kwid,2018,petrol,26660,ahmedabad,hatchback,automatic,1,424700.0,False,345699
5766,hyundai eon,2017,petrol,13446,ahmedabad,hatchback,manual,1,318199.0,False,304199
5767,renault kwid,2017,petrol,33795,ahmedabad,hatchback,manual,1,347618.0,False,276399
5768,renault kwid,2018,petrol,15030,ahmedabad,hatchback,automatic,1,408784.0,False,320899
5769,hyundai i20,2013,petrol,29988,ahmedabad,hatchback,manual,1,450644.0,False,393099
5771,maruti alto 800,2018,petrol,22584,ahmedabad,hatchback,manual,1,373064.0,False,301999
5772,maruti alto 800,2013,petrol,50888,ahmedabad,hatchback,manual,1,203999.0,False,203899
5774,renault kwid,2016,petrol,53223,ahmedabad,hatchback,manual,2,279767.0,False,219999
5775,maruti eeco,2017,petrol & cng,35612,ahmedabad,suv,manual,1,489882.0,False,394299
5776,hyundai elite i20,2015,petrol,48569,ahmedabad,hatchback,manual,1,557819.0,False,452399
5777,hyundai grand i10,2018,petrol,9230,ahmedabad,hatchback,manual,1,590843.0,False,488999
5778,hyundai i20,2013,petrol,50191,ahmedabad,hatchback,manual,2,450611.0,False,371499
5779,maruti wagon r 1.0,2017,petrol,42109,ahmedabad,hatchback,manual,1,452070.0,False,390599
5780,maruti alto 800,2014,petrol,31115,ahmedabad,hatchback,manual,2,260989.0,False,238399
5782,hyundai grand i10,2015,petrol,44173,ahmedabad,hatchback,manual,1,522207.0,False,473799
5783,maruti swift dzire,2014,diesel,53089,ahmedabad,sedan,manual,1,494158.0,False,427699
5784,maruti alto 800,2019,petrol,14436,ahmedabad,hatchback,manual,1,395757.0,False,345699
5785,maruti swift,2013,petrol,60652,ahmedabad,hatchback,manual,2,438305.0,False,351399
5786,nissan micra,2014,petrol,51537,ahmedabad,hatchback,automatic,1,352987.0,False,320999
5787,hyundai grand i10,2014,petrol,64081,ahmedabad,hatchback,manual,1,473463.0,False,402699
5788,hyundai grand i10,2018,petrol,19510,ahmedabad,hatchback,manual,1,625272.0,False,553699
5789,honda wr-v,2017,petrol,31261,ahmedabad,suv,manual,2,806651.0,False,650399
5790,maruti alto k10,2012,petrol,83950,ahmedabad,hatchback,manual,3,203455.0,False,166799
5791,maruti swift dzire,2015,petrol,27189,ahmedabad,sedan,manual,2,508499.0,False,508399
5793,maruti alto 800,2018,petrol,23354,ahmedabad,hatchback,manual,1,374153.0,False,317499
5794,maruti wagon r 1.0,2013,petrol,53862,ahmedabad,hatchback,manual,1,333665.0,False,294199
5795,hyundai grand i10,2018,petrol,18489,ahmedabad,hatchback,manual,1,633961.0,False,510999
5796,hyundai i10,2014,petrol,59258,ahmedabad,hatchback,manual,1,353204.0,False,306999
5797,hyundai xcent,2014,petrol,52070,ahmedabad,sedan,manual,1,450411.0,False,401999
5798,maruti ciaz,2017,diesel,31125,ahmedabad,sedan,manual,2,696199.0,False,675099
5799,hyundai i10,2011,petrol,69373,ahmedabad,hatchback,manual,2,254054.0,False,204099
5800,hyundai i20,2011,petrol,119324,ahmedabad,hatchback,manual,3,283172.0,False,222799
5801,hyundai i10,2010,petrol,59608,ahmedabad,hatchback,manual,1,233607.0,False,231799
5802,maruti swift,2019,petrol,17155,ahmedabad,hatchback,manual,1,705313.0,False,578499
5803,renault kwid,2018,petrol,27796,ahmedabad,hatchback,manual,1,386983.0,False,334499
5804,renault kwid,2017,petrol,38858,ahmedabad,hatchback,automatic,1,375512.0,False,315699
5805,maruti alto 800,2014,petrol,58441,ahmedabad,hatchback,manual,2,261948.0,False,205199
5806,maruti baleno,2017,petrol,51926,ahmedabad,hatchback,manual,1,518909.0,False,419499
5807,maruti eeco,2019,petrol & cng,26718,ahmedabad,suv,manual,1,509100.0,False,462799
5808,hyundai grand i10,2018,diesel,49971,ahmedabad,hatchback,manual,2,521823.0,False,431699
5809,maruti swift dzire,2009,petrol,83125,ahmedabad,sedan,manual,1,288503.0,False,255499
5810,hyundai grand i10,2015,petrol,46375,ahmedabad,hatchback,manual,1,465162.0,False,449499
5811,datsun redi go,2017,petrol,58554,ahmedabad,hatchback,manual,1,211700.0,False,209599
5812,maruti alto 800,2018,petrol & cng,35284,ahmedabad,hatchback,manual,1,383470.0,False,321199
5813,maruti swift dzire,2014,petrol,66650,ahmedabad,sedan,manual,1,502391.0,False,433399
5814,hyundai i20,2013,petrol,90168,ahmedabad,hatchback,manual,1,418410.0,False,367299
5815,hyundai grand i10,2016,diesel,57525,ahmedabad,hatchback,manual,1,499315.0,False,395699
5816,toyota yaris,2018,petrol,23669,ahmedabad,sedan,manual,1,972450.0,False,819299
5819,jeep compass,2017,diesel,52328,ahmedabad,luxury suv,manual,1,1723580.0,False,1423492
5820,maruti baleno,2017,petrol,36847,ahmedabad,hatchback,manual,1,644083.0,False,527699
5821,honda accord,2010,petrol,77934,ahmedabad,sedan,manual,2,386208.0,False,338199
5822,maruti swift,2015,diesel,72209,ahmedabad,hatchback,manual,2,555554.0,False,445799
5823,hyundai accent,2011,petrol & cng,102591,ahmedabad,sedan,manual,3,239421.0,False,238799
5824,maruti eeco,2017,petrol & cng,74816,ahmedabad,suv,manual,1,480208.0,False,386699
5825,maruti swift,2016,petrol,68900,ahmedabad,hatchback,manual,1,552390.0,False,468499
5826,maruti swift,2015,petrol,66664,ahmedabad,hatchback,manual,1,432999.0,False,432499
5827,maruti eeco,2019,petrol & cng,47259,ahmedabad,suv,manual,1,535056.0,False,455499
5829,honda amaze,2019,petrol,28190,ahmedabad,sedan,manual,1,761932.0,False,596799
5830,hyundai grand i10,2016,petrol,90217,ahmedabad,hatchback,manual,1,533670.0,True,478599
5831,maruti swift,2015,petrol,67640,ahmedabad,hatchback,manual,1,500824.0,False,428899
5832,hyundai grand i10,2017,petrol,45843,ahmedabad,hatchback,manual,1,551220.0,False,449999
5833,maruti swift,2014,diesel,92170,ahmedabad,hatchback,manual,4,408678.0,False,403399
5834,hyundai i20,2011,petrol,51344,ahmedabad,hatchback,manual,1,313318.0,False,297599
5835,maruti eeco,2017,petrol & cng,43079,ahmedabad,suv,manual,1,451787.0,False,371299
5836,hyundai i10,2012,petrol,79987,ahmedabad,hatchback,manual,1,303932.0,False,240099
5837,hyundai grand i10,2017,diesel,44071,ahmedabad,hatchback,manual,2,493263.0,False,421399
5839,renault kwid,2019,petrol,31394,ahmedabad,hatchback,manual,2,428282.0,False,354899
5841,maruti wagon r 1.0,2018,petrol,74601,ahmedabad,hatchback,manual,1,468090.0,False,376499
5842,hyundai eon,2014,petrol,62345,ahmedabad,hatchback,manual,2,277264.0,False,241499
5843,maruti swift dzire,2013,petrol,80174,ahmedabad,sedan,manual,1,470968.0,False,372499
5844,renault kwid,2016,petrol,58673,ahmedabad,hatchback,manual,3,227450.0,False,223699
5845,maruti alto 800,2017,petrol,78989,ahmedabad,hatchback,manual,1,345328.0,False,271599
5846,maruti vitara brezza,2018,diesel,61410,ahmedabad,suv,manual,1,902997.0,False,722899
5847,maruti eeco,2017,petrol & cng,80662,ahmedabad,suv,manual,1,481018.0,False,418199
5848,hyundai verna,2016,petrol,55578,ahmedabad,sedan,manual,1,672057.0,False,600699
5850,hyundai grand i10,2017,petrol,41740,ahmedabad,hatchback,manual,1,583402.0,False,502799
5852,hyundai eon,2015,petrol & cng,77450,ahmedabad,hatchback,manual,1,205500.0,False,199499
5853,hyundai eon,2016,petrol,61757,ahmedabad,hatchback,manual,2,322090.0,False,255199
5855,maruti eeco,2019,petrol & cng,36040,ahmedabad,suv,manual,1,554287.0,False,453499
5856,hyundai creta,2019,petrol,23841,ahmedabad,suv,manual,1,986999.0,False,986899
5857,honda brio,2015,petrol,70606,ahmedabad,hatchback,manual,1,408817.0,False,327399
5858,mercedes benz gla class,2015,diesel,59526,ahmedabad,luxury suv,manual,1,2096560.0,False,1756186
5859,tata nexon,2020,petrol,18133,ahmedabad,suv,manual,1,1071899.0,False,910599
5860,hyundai grand i10,2015,petrol & cng,79004,ahmedabad,hatchback,manual,1,488993.0,False,392599
5861,honda wr-v,2018,petrol,29703,ahmedabad,suv,manual,1,905880.0,False,723099
5862,honda amaze,2014,petrol,104449,ahmedabad,sedan,manual,3,461565.0,False,367899
5863,honda brio,2013,petrol & cng,86009,ahmedabad,hatchback,manual,2,366429.0,False,332499
5864,maruti alto 800,2018,petrol,58283,ahmedabad,hatchback,manual,1,277599.0,False,277099
5865,hyundai xcent,2016,petrol,81843,ahmedabad,sedan,manual,1,466299.0,False,466199
5866,maruti alto k10,2012,petrol & cng,110924,ahmedabad,hatchback,manual,2,194194.0,False,192699
5867,hyundai elite i20,2014,petrol,100810,ahmedabad,hatchback,manual,1,561431.0,False,455399
5868,maruti swift,2015,petrol & cng,101891,ahmedabad,hatchback,manual,1,531330.0,False,440299
5869,maruti vitara brezza,2018,diesel,47471,ahmedabad,suv,manual,1,794118.0,False,769799
5870,maruti ertiga,2014,diesel,104044,ahmedabad,suv,manual,2,617457.0,False,484299
5872,maruti swift dzire,2012,petrol & cng,100958,ahmedabad,sedan,manual,3,412780.0,False,377399
5873,maruti baleno,2018,diesel,67412,ahmedabad,hatchback,manual,1,674321.0,False,572099
5874,hyundai elite i20,2017,diesel,68730,ahmedabad,hatchback,manual,2,663873.0,False,567899
5878,hyundai i10,2012,petrol,129097,ahmedabad,hatchback,manual,1,304808.0,False,240799
5879,maruti swift dzire,2014,petrol,101452,ahmedabad,sedan,manual,1,517561.0,False,424699
5880,chevrolet spark,2010,petrol & cng,93017,ahmedabad,hatchback,manual,3,118041.0,False,93699
5882,maruti dzire,2018,petrol,63508,ahmedabad,sedan,manual,1,738339.0,False,581699
5883,maruti ciaz,2018,petrol,62382,ahmedabad,sedan,manual,1,819074.0,False,672299
5884,maruti swift,2016,petrol,100957,ahmedabad,hatchback,manual,1,571940.0,False,479399
5885,hyundai elite i20,2014,petrol & cng,96002,ahmedabad,hatchback,manual,1,551931.0,False,480499
5886,mahindra scorpio,2018,diesel,60233,ahmedabad,suv,manual,2,1332217.0,False,1272598
5887,maruti ertiga,2017,diesel,83551,ahmedabad,suv,manual,2,873650.0,False,688899
5888,maruti alto 800,2017,petrol & cng,92389,ahmedabad,hatchback,manual,1,266499.0,False,266399
5889,volkswagen polo,2014,petrol,128569,ahmedabad,hatchback,manual,1,449067.0,False,381299
