car_name,yr_mfr,fuel_type,kms_run,city,body_type,transmission,total_owners,original_price,sale_price
hyundai,2015,petrol,82393,gurgaon,hatchback,manual,1,,277499
maruti,2015,diesel,73479,gurgaon,suv,manual,2,,538799
maruti,2015,diesel,126440,gurgaon,sedan,manual,1,471205,405899
maruti,2013,diesel,104976,gurgaon,sedan,manual,2,345899,335799
toyota,2012,diesel,105865,gurgaon,luxury sedan,manual,1,448316,366899
audi,2012,diesel,46303,gurgaon,luxury sedan,,1,1116708,948899
audi,2012,diesel,45643,gurgaon,luxury sedan,automatic,1,,1159074
maruti,2014,diesel,106521,gurgaon,hatchback,manual,1,449890,385999
toyota,2012,diesel,121820,gurgaon,sedan,manual,1,337830,300599
maruti,2013,diesel,100427,gurgaon,sedan,manual,2,379753,317199
toyota,2012,diesel,160408,gurgaon,hatchback,manual,1,341798,263599
maruti,2014,diesel,103867,gurgaon,sedan,manual,1,573000,479099
maruti,2015,petrol & cng,105284,gurgaon,hatchback,automatic,2,324837,324499
ford,2013,diesel,130274,gurgaon,suv,manual,1,515400,420199
mahindra,2016,diesel,104467,gurgaon,luxury suv,,1,1187167,969399
hyundai,2013,diesel,134080,gurgaon,sedan,manual,1,469973,385699
maruti,2012,diesel,128836,gurgaon,sedan,manual,1,368056,290399
audi,2015,diesel,109260,gurgaon,luxury suv,automatic,1,,1616402
toyota,2014,diesel,69781,gurgaon,suv,manual,1,1067659,1016967
toyota,2013,diesel,136399,gurgaon,suv,manual,1,,614199
hyundai,2012,diesel,87995,gurgaon,hatchback,manual,3,321680,261399
maruti,2012,diesel,136700,gurgaon,hatchback,manual,1,396454,318299
toyota,2014,diesel,82096,gurgaon,suv,manual,1,1062066,1013331
hyundai,2015,diesel,149249,gurgaon,suv,,1,770891,730599
toyota,2012,diesel,96301,gurgaon,luxury suv,manual,2,1058744,1040904
toyota,2012,diesel,166542,gurgaon,luxury suv,manual,1,1249075,1102413
toyota,2012,diesel,194439,gurgaon,luxury suv,manual,1,,1158367
volkswagen,2011,petrol,86336,gurgaon,hatchback,manual,2,,245799
hyundai,2017,petrol,22003,gurgaon,hatchback,manual,1,288599,288499
maruti,2015,diesel,29903,gurgaon,hatchback,manual,1,,453799
maruti,2015,petrol,19172,gurgaon,hatchback,manual,1,327599,314699
maruti,2015,petrol,39401,gurgaon,hatchback,manual,1,314388,246499
maruti,2011,petrol,80346,gurgaon,hatchback,manual,1,,179299
hyundai,2014,petrol,50941,gurgaon,hatchback,manual,1,,388299
maruti,2012,diesel,64085,gurgaon,sedan,manual,1,411876,358999
hyundai,2009,petrol & cng,72497,gurgaon,hatchback,manual,2,,120099
maruti,2019,diesel,29804,gurgaon,suv,manual,1,984201,800199
honda,2010,petrol,86768,gurgaon,sedan,manual,3,298599,296499
maruti,2019,diesel,45528,gurgaon,suv,,1,834806,798999
maruti,2014,petrol,84706,gurgaon,hatchback,manual,2,293999,293899
toyota,2014,diesel,76208,gurgaon,hatchback,manual,1,312099,302499
mahindra,2018,diesel,41612,gurgaon,suv,manual,1,1018987,1018886
hyundai,2008,petrol,91288,gurgaon,hatchback,manual,1,161499,154499
maruti,2014,petrol,73916,gurgaon,hatchback,,1,290500,288399
honda,2016,petrol,80256,gurgaon,hatchback,automatic,1,564900,449299
maruti,2014,diesel,92498,gurgaon,hatchback,manual,1,431224,359799
hyundai,2018,diesel,75459,gurgaon,suv,automatic,1,1290266,1207251
hyundai,2017,diesel,98685,gurgaon,suv,,2,903000,858999
maruti,2010,petrol,161419,gurgaon,hatchback,manual,2,184299,183299
hyundai,2009,petrol,168110,gurgaon,hatchback,manual,1,,214399
toyota,2014,diesel,101927,gurgaon,suv,manual,1,935780,748099
hyundai,2012,diesel,95741,gurgaon,sedan,manual,1,529680,413899
bmw,2012,diesel,67267,gurgaon,luxury sedan,automatic,1,,1056256
maruti,2015,petrol,17575,gurgaon,hatchback,,1,307499,295299
maruti,2015,petrol,23701,gurgaon,hatchback,manual,1,421805,414699
maruti,2014,diesel,29626,gurgaon,sedan,manual,1,413270,408099
maruti,2016,petrol,17015,gurgaon,hatchback,manual,2,379198,363599
honda,2011,petrol,62664,gurgaon,hatchback,manual,3,330859,219899
maruti,2020,petrol,6003,gurgaon,,,1,518133,434699
maruti,2016,petrol,8265,gurgaon,hatchback,,1,354608,281799
maruti,2016,petrol,29477,gurgaon,hatchback,manual,1,326512,322799
hyundai,2016,petrol,21898,gurgaon,hatchback,manual,1,499149,394099
maruti,2014,petrol,27716,gurgaon,hatchback,automatic,2,317825,305599
hyundai,2017,petrol,25355,gurgaon,hatchback,manual,1,440345,434999
maruti,2018,petrol,21043,gurgaon,sedan,manual,1,481639,471699
toyota,2011,petrol,43114,gurgaon,luxury sedan,,1,,417499
maruti,2012,diesel,46077,gurgaon,sedan,manual,1,394685,312599
hyundai,2013,petrol,48097,gurgaon,sedan,manual,1,493546,399899
volkswagen,2011,petrol,46475,gurgaon,sedan,automatic,3,,307899
hyundai,2017,diesel,38100,gurgaon,hatchback,manual,1,502380,395799
maruti,2014,petrol,45027,gurgaon,hatchback,manual,1,291602,285699
hyundai,2016,petrol,15844,gurgaon,hatchback,manual,1,523807,422099
hyundai,2016,petrol,45391,gurgaon,hatchback,manual,1,484916,373099
maruti,2012,petrol,46907,gurgaon,hatchback,manual,2,,242699
hyundai,2016,petrol,37705,gurgaon,hatchback,manual,1,418999,405599
tata,2018,petrol,14882,gurgaon,hatchback,manual,1,526200,428499
maruti,2014,petrol,52879,gurgaon,hatchback,manual,2,353762,346499
renault,2019,petrol,18699,gurgaon,hatchback,manual,1,362643,295799
maruti,2016,diesel,48780,gurgaon,hatchback,manual,2,529522,456899
volkswagen,2010,petrol,65467,gurgaon,hatchback,manual,3,190287,154599
hyundai,2014,diesel,48498,gurgaon,sedan,manual,1,653280,523699
tata,2016,petrol,37822,gurgaon,hatchback,manual,1,387810,309399
maruti,2008,petrol,67127,gurgaon,hatchback,manual,1,,179499
volkswagen,2019,petrol,25167,gurgaon,hatchback,,1,559854,462099
ford,2019,petrol,4400,gurgaon,suv,manual,1,956520,810799
honda,2019,petrol,6439,gurgaon,sedan,,1,731000,729299
hyundai,2017,diesel,35270,gurgaon,sedan,automatic,1,916375,853499
maruti,2016,petrol & cng,48792,gurgaon,sedan,manual,1,401611,385299
honda,2019,petrol,13740,gurgaon,sedan,,1,1793257,1744268
renault,2019,petrol,22471,gurgaon,hatchback,manual,1,325500,323799
maruti,2017,diesel,32496,gurgaon,suv,manual,1,786457,773499
toyota,2012,petrol,73120,gurgaon,luxury sedan,manual,1,,410299
hyundai,2010,petrol,58964,gurgaon,hatchback,manual,2,,222699
hyundai,2015,petrol,51344,gurgaon,hatchback,manual,1,,252099
hyundai,2008,petrol,69766,gurgaon,hatchback,manual,1,,182599
maruti,2017,diesel,41796,gurgaon,suv,manual,1,789752,625099
honda,2008,petrol & cng,73135,gurgaon,sedan,manual,3,,232099
hyundai,2013,petrol,63834,gurgaon,sedan,manual,1,448624,431099
hyundai,2017,diesel,40553,gurgaon,suv,,1,962519,802999
renault,2016,petrol,83683,gurgaon,hatchback,manual,1,,224799
maruti,2018,petrol & cng,70583,gurgaon,hatchback,manual,1,,387299
honda,2015,petrol,78491,gurgaon,sedan,,1,630631,603599
maruti,2018,petrol & cng,44983,gurgaon,suv,manual,1,379503,304299
hyundai,2016,petrol,56105,gurgaon,suv,manual,3,714589,697799
maruti,2016,diesel,66278,gurgaon,sedan,manual,1,,584899
maruti,2012,petrol,80048,gurgaon,sedan,manual,1,,318599
skoda,2010,petrol,59658,gurgaon,luxury sedan,manual,3,,219999
maruti,2016,petrol,73846,gurgaon,hatchback,manual,1,538700,435099
honda,2009,petrol,89020,gurgaon,sedan,automatic,2,,260699
mahindra,2016,diesel,49159,gurgaon,luxury suv,automatic,2,995205,981399
maruti,2018,petrol & cng,74494,gurgaon,hatchback,manual,1,497299,484099
maruti,2018,diesel,44149,gurgaon,hatchback,manual,1,585500,582299
honda,2009,petrol,98596,gurgaon,sedan,manual,1,,251099
maruti,2018,diesel,63056,gurgaon,hatchback,manual,1,,579899
tata,2017,petrol,65370,gurgaon,hatchback,manual,1,469474,366099
hyundai,2017,diesel,58298,gurgaon,suv,automatic,2,1258553,991799
hyundai,2018,petrol,30186,gurgaon,suv,,2,1162939,1123320
mahindra,2017,diesel,80820,gurgaon,suv,automatic,2,685830,570999
honda,2016,petrol & cng,94910,gurgaon,sedan,manual,1,410500,396099
maruti,2008,petrol,82904,gurgaon,hatchback,manual,1,,118199
toyota,2015,diesel,79123,gurgaon,sedan,manual,1,489696,410599
maruti,2016,diesel,72491,gurgaon,suv,manual,2,738922,581299
maruti,2013,petrol & cng,102048,gurgaon,hatchback,manual,2,,240899
mahindra,2012,diesel,94180,gurgaon,luxury suv,manual,1,505273,390799
maruti,2018,diesel,44750,gurgaon,suv,automatic,1,835630,780799
volkswagen,2013,petrol,87987,gurgaon,hatchback,automatic,1,443678,379899
ford,2017,diesel,79368,gurgaon,suv,,1,726390,690399
hyundai,2013,diesel,71426,gurgaon,sedan,manual,1,453300,433899
maruti,2010,petrol & cng,99103,gurgaon,hatchback,manual,2,,202599
maruti,2016,petrol & cng,73312,gurgaon,suv,manual,1,,256799
honda,2014,petrol,77656,gurgaon,sedan,manual,3,,508199
ford,2011,petrol,124966,gurgaon,hatchback,manual,1,194540,166099
toyota,2007,petrol,110801,gurgaon,sedan,manual,1,115099,107799
maruti,2015,petrol,91915,gurgaon,sedan,manual,1,374628,360799
renault,2014,diesel,83433,gurgaon,suv,manual,1,,411699
skoda,2013,diesel,100898,gurgaon,luxury sedan,,2,,468999
mahindra,2012,diesel,125145,gurgaon,luxury suv,manual,1,414418,398799
mahindra,2014,diesel,149605,gurgaon,luxury suv,manual,1,589187,462899
hyundai,2011,petrol,58021,gurgaon,hatchback,manual,3,,172013
maruti,2009,petrol,103285,gurgaon,hatchback,manual,2,,170000
ford,2012,diesel,101882,gurgaon,hatchback,manual,1,,208000
maruti,2006,petrol,100000,gurgaon,sedan,manual,2,,39760
maruti,2012,petrol,10150,gurgaon,sedan,manual,1,,349399
mahindra,2011,diesel,157428,gurgaon,suv,manual,1,,250000
hyundai,2018,petrol,11593,gurgaon,hatchback,automatic,1,561900,440999
hyundai,2009,petrol,113165,gurgaon,hatchback,manual,1,,125000
hyundai,2017,petrol,26406,gurgaon,hatchback,manual,1,544762,538299
hyundai,2014,diesel,68661,gurgaon,sedan,manual,2,531866,392499
maruti,2013,petrol,68561,gurgaon,sedan,manual,2,,327099
honda,2019,petrol,9682,gurgaon,sedan,,1,1850569,1812342
volvo,2015,diesel,44386,gurgaon,luxury sedan,automatic,1,1185041,1142399
maruti,2018,diesel,44160,gurgaon,suv,,1,780560,744599
maruti,2014,diesel,106923,gurgaon,sedan,manual,2,,280899
renault,2017,diesel,48000,gurgaon,,,1,,600000
maruti,2013,diesel,105134,gurgaon,suv,manual,2,,450000
mercedes benz,2011,diesel,62182,gurgaon,luxury sedan,manual,2,,1500000
maruti,2012,petrol,88300,gurgaon,,,1,,260000
hyundai,2011,diesel,118777,gurgaon,luxury sedan,automatic,2,,390000
hyundai,2005,petrol & cng,109658,gurgaon,sedan,manual,3,,35340
hyundai,2006,petrol,77260,gurgaon,hatchback,manual,2,,70000
hyundai,2008,petrol,89675,gurgaon,hatchback,manual,1,,120000
volkswagen,2012,diesel,175047,gurgaon,sedan,manual,1,,175000
maruti,2018,petrol,16259,gurgaon,hatchback,manual,1,,675000
maruti,2014,diesel,75985,gurgaon,hatchback,manual,2,,430000
maruti,2017,diesel,59250,gurgaon,suv,manual,1,,750000
maruti,2015,petrol & cng,107558,gurgaon,suv,manual,1,,250000
mahindra,2012,diesel,63249,gurgaon,suv,manual,1,,750000
hyundai,2008,petrol & cng,159036,gurgaon,hatchback,manual,3,,90000
maruti,2012,petrol & cng,102335,gurgaon,hatchback,manual,3,,160000
maruti,2015,petrol,29643,gurgaon,hatchback,manual,1,,340000
maruti,2006,petrol & cng,111757,gurgaon,hatchback,manual,2,,48000
hyundai,2015,diesel,59167,gurgaon,,,1,,930000
maruti,2015,diesel,122284,gurgaon,sedan,manual,1,,530000
hyundai,2016,diesel,69336,gurgaon,hatchback,manual,1,,390000
hyundai,2013,diesel,117259,gurgaon,sedan,manual,2,,540000
mahindra,2017,diesel,26186,gurgaon,suv,manual,2,,1275000
mahindra,2011,diesel,120060,gurgaon,suv,manual,1,,440000
hyundai,2013,diesel,67225,gurgaon,sedan,manual,1,,460000
hyundai,2011,diesel,28710,gurgaon,hatchback,manual,1,,270000
maruti,2012,petrol & cng,100983,gurgaon,hatchback,manual,1,,176000
hyundai,2010,petrol,40198,bengaluru,hatchback,manual,2,,339099
hyundai,2010,petrol,23012,bengaluru,hatchback,manual,2,297799,297699
maruti,2010,petrol,32291,bengaluru,hatchback,manual,1,238999,238899
tata,2015,petrol,13978,bengaluru,hatchback,manual,1,178999,178899
renault,2016,petrol,6190,bengaluru,hatchback,manual,1,368899,368799
renault,2017,petrol,8709,bengaluru,hatchback,,1,540690,438699
tata,2014,petrol,25514,bengaluru,hatchback,manual,1,,188499
tata,2016,petrol,13203,bengaluru,hatchback,manual,1,,198599
maruti,2011,petrol,39755,bengaluru,hatchback,manual,1,377599,377499
maruti,2012,petrol,19565,bengaluru,hatchback,manual,1,,275299
hyundai,2010,petrol,47596,bengaluru,hatchback,manual,1,,356499
hyundai,2008,petrol,70527,bengaluru,hatchback,manual,2,,286199
maruti,2016,petrol,19290,bengaluru,hatchback,automatic,2,511440,444599
maruti,2017,petrol,10242,bengaluru,hatchback,automatic,2,569940,437399
hyundai,2012,petrol,34739,bengaluru,hatchback,manual,1,301099,300999
tata,2016,petrol,18981,bengaluru,hatchback,manual,1,,193299
renault,2015,petrol,31398,bengaluru,hatchback,manual,1,,292399
maruti,2013,petrol,34146,bengaluru,hatchback,manual,1,468970,394299
maruti,2011,petrol,27561,bengaluru,hatchback,manual,2,348299,348199
maruti,2013,petrol,33225,bengaluru,hatchback,manual,1,,420499
hyundai,2011,petrol,73911,bengaluru,hatchback,manual,2,329299,329199
hyundai,2015,petrol,28815,bengaluru,sedan,automatic,1,579300,496499
maruti,2015,petrol,24612,bengaluru,hatchback,manual,2,348540,313199
hyundai,2007,petrol,20585,bengaluru,hatchback,manual,1,,214899
maruti,2012,petrol,39773,bengaluru,hatchback,manual,2,,268799
maruti,2013,petrol,36029,bengaluru,hatchback,manual,1,,296699
hyundai,2014,petrol,11139,bengaluru,hatchback,manual,1,328599,328499
hyundai,2013,petrol,23439,bengaluru,hatchback,manual,2,428724,425699
maruti,2012,petrol,17312,bengaluru,hatchback,manual,1,233699,233599
maruti,2015,petrol,15252,bengaluru,hatchback,automatic,1,,443499
maruti,2012,petrol,44118,bengaluru,hatchback,manual,1,,278799
hyundai,2010,petrol,35088,bengaluru,hatchback,manual,3,,377599
hyundai,2015,petrol,24628,bengaluru,hatchback,manual,1,372599,372499
maruti,2012,petrol,29624,bengaluru,hatchback,manual,1,447199,447099
hyundai,2011,petrol,10252,bengaluru,hatchback,manual,1,,315099
maruti,2011,petrol,6863,bengaluru,hatchback,manual,1,320999,320899
maruti,2013,petrol,54931,bengaluru,hatchback,manual,1,251500,251199
maruti,2016,petrol,24432,bengaluru,hatchback,automatic,2,485767,477899
honda,2013,petrol,23011,bengaluru,hatchback,manual,2,440765,363899
hyundai,2012,petrol,22030,bengaluru,hatchback,manual,1,314399,314299
maruti,2015,petrol,28768,bengaluru,suv,manual,1,330568,324599
maruti,2013,petrol,14346,bengaluru,hatchback,manual,1,,289099
maruti,2010,petrol,57125,bengaluru,suv,manual,2,,260899
maruti,2015,petrol,21715,bengaluru,hatchback,automatic,1,,426699
maruti,2013,petrol,47169,bengaluru,hatchback,manual,1,,263799
tata,2013,petrol,36275,bengaluru,hatchback,manual,1,,133399
maruti,2017,petrol,6202,bengaluru,hatchback,manual,2,,374799
maruti,2010,petrol,28345,bengaluru,hatchback,manual,1,280328,217599
renault,2016,petrol,8540,bengaluru,hatchback,manual,1,356799,356699
maruti,2010,petrol,36141,bengaluru,hatchback,manual,1,,261999
maruti,2014,petrol,42845,bengaluru,hatchback,manual,1,252399,252299
renault,2017,petrol,12375,bengaluru,hatchback,manual,2,,356499
maruti,2016,petrol,28652,bengaluru,hatchback,,2,,395599
mahindra,2016,electric,5000,bengaluru,hatchback,manual,1,,366399
hyundai,2015,petrol,10755,bengaluru,hatchback,manual,1,502608,501099
renault,2016,petrol,27002,bengaluru,hatchback,manual,1,,371699
maruti,2008,petrol,41579,bengaluru,hatchback,manual,1,,219799
maruti,2017,petrol,17942,bengaluru,hatchback,manual,2,697683,571499
hyundai,2010,petrol,32707,bengaluru,hatchback,manual,1,407499,407399
maruti,2015,petrol,24449,bengaluru,hatchback,manual,2,,472399
maruti,2013,petrol,46248,bengaluru,hatchback,manual,1,,398099
maruti,2012,petrol,36453,bengaluru,hatchback,manual,1,,300899
hyundai,2017,petrol,27757,bengaluru,hatchback,manual,1,,339799
maruti,2012,petrol,32591,bengaluru,hatchback,manual,1,395899,390799
renault,2017,petrol,28568,bengaluru,hatchback,,1,416718,416199
maruti,2012,petrol,42699,bengaluru,hatchback,manual,2,,462699
maruti,2019,petrol,15290,bengaluru,suv,manual,2,,476299
maruti,2013,petrol,35235,bengaluru,,,1,255599,255499
hyundai,2017,petrol,11167,bengaluru,hatchback,manual,1,,355399
maruti,2013,petrol,18428,bengaluru,suv,manual,1,351199,340699
maruti,2011,petrol,46155,bengaluru,hatchback,manual,1,273451,224099
hyundai,2010,petrol,25571,bengaluru,hatchback,manual,1,,370199
hyundai,2015,petrol,17835,bengaluru,hatchback,manual,2,471705,389399
honda,2016,petrol,28762,bengaluru,hatchback,manual,1,588575,576099
maruti,2012,petrol,10260,bengaluru,hatchback,manual,1,321051,254999
hyundai,2015,petrol,22017,bengaluru,hatchback,manual,1,,322799
hyundai,2012,petrol,41889,bengaluru,hatchback,automatic,2,368399,368299
tata,2012,diesel,59345,bengaluru,hatchback,manual,1,322099,321999
hyundai,2014,petrol,32866,bengaluru,hatchback,manual,1,293499,293399
maruti,2010,petrol,38191,bengaluru,hatchback,manual,1,,400299
maruti,2012,petrol,32292,bengaluru,hatchback,manual,1,463381,457099
maruti,2010,petrol,22696,bengaluru,hatchback,manual,1,,351299
maruti,2016,petrol,23598,bengaluru,hatchback,manual,1,391204,310299
hyundai,2009,petrol,35925,bengaluru,hatchback,manual,1,384240,326299
maruti,2013,petrol,20587,bengaluru,sedan,manual,2,517382,511399
hyundai,2012,diesel,34182,bengaluru,hatchback,manual,3,,368899
hyundai,2013,petrol,38726,bengaluru,hatchback,manual,1,,364999
renault,2017,petrol,24651,bengaluru,hatchback,manual,1,341500,334999
maruti,2013,petrol,17291,bengaluru,hatchback,manual,1,354799,354699
maruti,2009,petrol,428123,bengaluru,hatchback,manual,2,205799,205699
renault,2017,petrol,11194,bengaluru,hatchback,,1,490209,408299
hyundai,2011,petrol,33686,bengaluru,hatchback,manual,3,337199,337099
maruti,2014,petrol,32647,bengaluru,hatchback,manual,1,,374199
maruti,2016,petrol,23213,bengaluru,hatchback,manual,1,447890,439099
hyundai,2014,petrol,25857,bengaluru,hatchback,manual,1,,324499
hyundai,2016,petrol,34448,bengaluru,hatchback,manual,2,446123,443299
maruti,2018,petrol,10044,bengaluru,hatchback,automatic,1,521930,514599
toyota,2011,petrol,34888,bengaluru,hatchback,manual,1,,422299
hyundai,2013,petrol,20524,bengaluru,hatchback,manual,1,,405999
maruti,2015,petrol,25908,bengaluru,hatchback,automatic,1,,410899
maruti,2015,petrol,46783,bengaluru,sedan,manual,1,446099,445999
maruti,2015,petrol,38701,bengaluru,hatchback,automatic,1,408999,408899
maruti,2015,petrol,55157,bengaluru,hatchback,automatic,1,488742,402199
maruti,2018,petrol,12731,bengaluru,hatchback,manual,1,655390,643099
hyundai,2015,petrol,44013,bengaluru,hatchback,manual,1,,472299
maruti,2014,petrol,39824,bengaluru,hatchback,manual,2,375553,301199
maruti,2020,petrol,3175,bengaluru,hatchback,manual,1,394956,392599
hyundai,2008,petrol,57944,bengaluru,hatchback,manual,1,228576,186399
maruti,2015,petrol,23775,bengaluru,hatchback,automatic,2,391699,391599
hyundai,2012,petrol,38630,bengaluru,hatchback,manual,1,,429799
toyota,2012,petrol,30224,bengaluru,sedan,manual,2,,419199
honda,2011,petrol,34963,bengaluru,sedan,manual,2,457599,457499
maruti,2015,petrol,26140,bengaluru,hatchback,manual,2,,319099
renault,2017,petrol,22422,bengaluru,hatchback,manual,1,,354999
hyundai,2017,petrol,21549,bengaluru,hatchback,manual,1,493622,491599
maruti,2009,petrol,63584,bengaluru,sedan,manual,3,,274599
maruti,2011,petrol,62717,bengaluru,hatchback,manual,2,263703,221299
tata,2015,petrol,29556,bengaluru,hatchback,automatic,2,,236099
maruti,2012,petrol,25985,bengaluru,hatchback,manual,1,,304199
toyota,2011,petrol,16438,bengaluru,sedan,manual,1,,383499
maruti,2012,petrol,24679,bengaluru,hatchback,manual,3,300940,257799
maruti,2014,petrol,27274,bengaluru,hatchback,manual,1,,416899
hyundai,2010,petrol,19693,bengaluru,hatchback,manual,2,,442899
hyundai,2018,petrol,11156,bengaluru,hatchback,manual,1,760185,731099
maruti,2011,diesel,74130,bengaluru,hatchback,manual,3,361199,361099
hyundai,2009,petrol,38304,bengaluru,hatchback,manual,1,294699,294599
maruti,2012,petrol,67346,bengaluru,hatchback,manual,1,266699,266599
maruti,2013,petrol,23279,bengaluru,sedan,manual,1,,491999
hyundai,2014,petrol,30303,bengaluru,hatchback,manual,1,,331899
